condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,diff
2,Brown,0.22,40.69,18,4,1,2,1849.536111
1,Black,0.52,41.52,0,7,0,2,1300.5625
1,Blue,0.91,10.38,7,1,0,2,2745.548611
2,Brown,0.18,5.58,11,4,0,1,58.58680556
2,Brown,0.21,36.62,13,9,1,1,52.72152778
1,Brown,0.98,49.28,13,9,0,2,800.675
1,Black,0.74,38.98,0,1,0,2,444.6611111
1,Black,0.24,44.35,7,1,0,1,100.4166667
0,Brown,0.93,11.56,0,1,1,2,404.8902778
0,Black,0.56,10.35,0,1,1,2,390.7486111
2,Black,0.23,25.1,13,9,0,2,270.5798611
0,White,0.32,39.51,7,1,1,2,3730.327083
0,Brown,0.83,39.75,7,1,1,1,106.7277778
2,Blue,0.33,29.51,0,7,0,2,214.6840278
2,White,0.78,25.14,0,1,0,2,89.74861111
2,Blue,0.97,41.19,0,7,0,2,1866.472917
0,Blue,0.83,34.62,0,1,1,2,397.6923611
0,Black,0.49,45.91,7,1,1,1,169.6881944
1,Black,0.49,15.82,0,7,0,2,295.7006944
0,White,0.68,43.83,0,1,1,2,424.7340278
2,Black,0.89,47.01,13,9,0,1,74.60486111
2,Blue,0.49,47.62,16,9,1,1,388.375
0,Calico,0.53,14,18,4,1,1,1117.424306
2,Orange,0.15,17.44,16,9,0,1,386.375
1,Black,0.23,40.19,0,7,0,1,751.6840278
0,Brown,0.33,43.91,0,1,1,2,5499.753472
0,Black,0.59,17.09,13,9,1,2,386.6520833
0,Black,0.51,17.9,13,9,1,2,539.5729167
0,Black,0.59,42.16,0,1,1,2,97.77222222
2,Brown,0,49.78,13,9,0,1,41.7875
0,White,0.7,7.09,0,1,1,1,147.69375
1,Black,0.12,12.56,0,7,0,2,6853.49375
1,Orange,0.41,43.39,13,9,0,1,112.5173611
0,Tortie,0.12,45.54,12,1,1,1,92.69861111
2,White,0.36,42.43,13,9,1,2,302.5965278
0,Torbie,0.04,42.04,0,1,1,1,104.5020833
1,Orange,0.09,17.61,13,9,0,1,1854.636111
1,Black,0.89,34.85,0,1,0,1,102.6548611
0,Black,0.74,7.73,0,1,1,2,391.6743056
1,Tan,0.56,11.98,13,9,0,2,3679
1,Brown,0.13,8.03,0,7,0,2,754.76875
2,rare,0.1,25.85,17,9,0,1,118.5256944
2,Brown,0.01,15.81,7,1,0,1,160.5888889
1,Orange,0.15,28.41,0,1,0,1,120.5645833
1,White,0.39,13.71,0,7,0,2,1127.497222
0,Red,0.47,36.87,0,7,1,2,1982.539583
2,Tan,0.29,49.29,13,9,0,2,1147.590972
2,Black,0.57,21.21,16,9,0,1,326.375
2,Black,0.59,7.55,16,9,0,1,144.375
0,Fawn,0.05,17.66,7,1,1,2,441.3152778
2,Black,0.63,7.65,13,9,1,2,78.57430556
2,Black,0.79,49.58,0,7,0,2,760.7590278
1,Black,0.47,43.69,17,9,0,1,2216.789583
1,Brown,0.11,44.24,0,7,0,2,2580.7625
2,Orange,0.12,10.65,13,9,0,1,390.5833333
1,Black,0.06,39.96,0,1,0,2,3654.722222
2,Black,0.51,10.32,16,9,1,1,326.375
1,Blue,0.57,24.33,0,1,0,1,123.6798611
0,Tricolor,0.26,46.86,0,7,1,2,5500.482639
0,Black,0.04,48.15,0,1,1,1,425.7256944
0,Black,0.86,5.8,7,1,1,1,88.58125
2,White,0.92,23.69,13,9,1,2,4402.474306
2,Brown,0.15,12.46,16,9,1,1,753.375
1,Red,0.54,18.93,0,1,0,2,1979.715972
1,Blue,0.04,18.32,0,1,0,1,92.78888889
1,Orange,0.49,31.47,0,1,0,1,104.5041667
2,Brown,0.55,39.16,18,4,1,1,114.3569444
0,White,0.41,20.34,0,1,1,2,1117.798611
1,White,0.84,13.22,0,7,0,2,2944.7875
2,White,0.78,14.45,13,9,0,2,99
0,Brown,1,15.49,0,1,1,1,137.5270833
0,White,0.08,35.14,0,1,1,4,781.7284722
0,Black,0.77,40.87,0,1,1,2,388.5125
2,Brown,0.39,20.36,13,9,0,1,55.50138889
1,Black,0.45,43.33,0,1,0,2,1113.627778
0,Black,0.94,17.61,13,9,1,1,3678.647222
2,Black,0.56,11.07,13,9,0,0,410
1,Black,0.81,29.79,0,1,0,2,596.6993056
0,Tortie,0.96,45.89,7,1,1,1,108.8097222
2,Black,0.85,29.28,13,9,0,2,77.63541667
0,Torbie,0.87,32.44,0,1,1,1,109.7895833
1,Black,0.88,46.96,0,1,0,2,407.6298611
2,Black,0.95,7.63,13,9,1,1,62.64930556
2,Calico,0.72,40.89,13,9,1,4,569.6993056
2,Tricolor,0.75,39.57,0,7,0,2,751.6055556
2,rare,0.95,37.51,0,7,0,2,751.6326389
1,Brown,0.46,48.53,7,1,0,2,863.56875
2,Brown,0.84,20.15,16,9,1,1,144.375
1,White,0.34,26.98,0,1,0,2,89.73333333
0,White,0.14,45.69,13,9,1,2,431.5208333
2,Brown,0.77,42.63,5,4,0,2,1087.622222
1,Black,0.23,20.74,0,1,0,2,863.6708333
0,Torbie,0.22,12.87,7,1,1,1,80.64236111
1,White,0.43,35.68,0,1,0,2,330.2895833
1,Brown,0.67,5.93,0,1,0,2,576.6590278
0,Brown,0.07,6.09,0,1,1,2,456.6868056
1,Tan,0.46,34.86,0,1,0,2,2215.783333
2,Brown,0.74,27.76,0,7,0,2,194.6020833
0,Blue,0.56,49.46,7,1,1,1,191.50625
1,Cream,0.51,48.84,13,9,0,2,1018.543056
0,Black,0.02,25.17,13,9,1,2,1300.515972
1,Brown,0.9,6.27,7,1,0,1,87.61944444
0,Yellow,0.62,40.11,0,1,1,2,86.80416667
0,Brown,0.29,16.75,13,9,1,2,978.6430556
1,Orange,0.68,25.91,17,9,0,1,755.5944444
0,Black,0.26,21.94,0,7,1,2,809.7611111
1,Blue,0.02,8.7,0,1,0,1,335.5784722
2,White,0.21,25.9,18,4,1,2,1483.677083
1,White,0.58,36.97,0,1,0,2,3639.484028
1,Black,0.2,43.35,0,7,0,2,2956.780556
1,White,0.53,12.96,0,1,0,2,85.65694444
1,Black,0.62,8.07,0,7,0,2,1053.588194
0,Black,0.14,24.37,16,9,1,1,387.375
2,Brown,0.13,16.4,0,3,0,2,4485.625
1,Orange,0.97,27.16,0,1,0,1,89.68194444
0,Black,0.95,45.06,0,1,1,1,146.6895833
0,Cream,0.26,14.45,0,7,1,2,469.7854167
2,Tan,0.89,32.85,13,9,0,2,113.5041667
2,Red,0.97,41.82,13,9,0,2,3682.513889
1,Orange,0.89,17.11,0,1,0,1,763.6256944
1,Black,0.47,34.09,0,1,0,1,94.76458333
0,Yellow,0.3,40.13,0,7,1,2,2942.672917
2,Black,0.74,5.21,16,9,1,1,144.375
0,White,0.96,15.16,0,1,1,2,392.6819444
1,Brown,0.77,45.93,7,1,0,1,124.7611111
0,Black,0.56,30.95,0,1,1,1,5521.756944
2,Brown,0.36,8.14,0,7,0,2,3672.509722
1,Brown,0.28,24.03,0,1,0,2,210.6736111
1,Brown,0.77,46.37,0,1,0,2,208.7673611
2,Chocolate,0.15,32.87,13,9,0,2,772.4666667
2,Calico,0.59,9.61,16,9,1,1,569.375
0,Brown,0.71,44.4,0,7,1,2,1380.627083
1,Cream,0.39,39.01,7,1,0,1,81.90138889
2,Cream,0.44,22.91,13,9,1,1,35.53333333
2,Red,0.72,13.26,0,1,1,0,206.4368056
2,Black,0.21,34.99,0,7,0,2,4403.577083
0,Tan,0.29,22.35,0,1,1,2,937.8013889
2,Orange,0.89,39.48,13,9,0,1,22.52986111
1,Black,0.68,25.43,0,7,0,2,172.7465278
0,Black,0.81,41.49,0,7,1,2,753.7944444
0,Brown,0.6,19.75,0,1,1,2,1122.729167
0,Black,0.24,15.88,0,1,1,1,835.5
0,White,0.11,26.99,0,7,1,2,4443.7625
0,Brown,0.88,23.93,18,4,1,1,752.4756944
0,Black,0.45,7.27,0,1,1,1,173.5993056
0,Orange,0.34,23.72,0,1,1,1,97.70833333
2,Brown,0.22,46.42,13,9,1,1,42.66111111
2,Brown,0.22,46.01,13,9,1,1,345
0,Brown,0.24,37.01,7,1,1,1,114.3861111
2,Black,0.85,32.85,13,9,0,2,390.6319444
0,Blue,0.05,5.73,0,1,1,1,389.71875
0,Red,0.45,49.57,0,1,1,2,392.7680556
1,Black,0.87,43.49,13,9,0,2,1501
1,Black,0.48,14.27,13,9,0,2,1118.540972
1,Brown,0.37,40.22,0,7,0,2,383.78125
0,Black,0.92,5.99,7,1,1,1,94.64236111
1,Black,0.05,38.39,0,1,0,2,492.5451389
0,Torbie,0.56,9.8,0,1,1,1,95.75555556
2,White,0.67,16.77,13,9,0,1,57.65208333
0,Brown,0.49,24.27,0,1,1,2,216.6909722
1,Black,0.64,21.94,0,7,0,2,568.6097222
1,Black,0.37,14.61,7,1,0,1,125.76875
0,Tricolor,0.93,48.5,0,1,1,2,389.7854167
1,Brown,0.23,43.3,0,7,0,2,2943.564583
0,Blue,0.06,46.22,0,1,1,1,130.7430556
2,Black,0.07,45.8,13,9,1,1,42.66527778
1,Tan,0.84,40.77,13,9,0,2,784.4847222
0,Black,0.52,46.41,0,1,1,2,390.5041667
2,Yellow,0.26,20.17,13,9,0,1,3674.495139
0,Brown,0.3,20.39,0,7,1,1,752.6173611
0,Red,0.35,5.41,0,1,1,2,301.7326389
0,Brown,0.8,39.65,7,1,1,1,280.3458333
1,Black,0.91,31.77,0,1,0,1,96.72708333
0,White,0.46,43.45,0,1,1,2,398.5347222
1,Black,0.36,25.46,13,9,0,1,2944.708333
2,White,0.86,10.4,13,9,0,2,2217.534722
1,Tricolor,0.28,22.71,13,9,0,2,411.4923611
2,Black,0.53,48.42,0,1,1,1,87.73194444
1,Blue,0.62,15.55,1,4,0,2,1671.622222
1,Brown,0.76,31.43,0,1,0,2,759.5597222
1,Black,0.31,48.29,0,7,0,2,390.7590278
1,Orange,0.95,11.38,0,1,0,1,93.53541667
1,White,0.76,6.98,0,1,0,2,1498.660417
0,White,0.64,5.05,0,1,1,1,81.72222222
1,Tricolor,0.75,6.86,0,1,0,2,176.5020833
0,Tan,0.36,6.29,0,7,1,2,4769.69375
1,Cream,0.66,39.86,0,1,0,2,1120.794444
2,Cream,0.17,45.12,13,9,0,1,49.57291667
2,Black,0.12,24.96,16,9,0,1,750.375
1,Black,0.39,21.54,0,1,0,2,1135.553472
0,Blue,0.59,33.85,0,1,1,2,421.6493056
0,Calico,0.54,40.34,16,9,1,1,1847.375
2,Chocolate,0.2,38.64,11,4,1,2,45.55138889
1,Black,0.06,25.86,13,9,0,2,246.5076389
2,Blue,0.85,7,0,7,0,2,386.5916667
0,Black,0.21,42.28,0,1,1,2,179.6381944
1,Brown,0.16,39.47,0,1,0,2,321.7472222
0,Black,0.96,36.19,0,1,1,2,754.6916667
2,Brown,0.65,21.05,13,9,1,1,107.58125
1,Gray,0.42,5.77,0,7,0,2,1560.772917
1,Black,0.56,36.8,0,1,0,2,278.4861111
0,Brown,0.77,37.87,7,1,1,1,80.74652778
1,Chocolate,0.62,39.94,0,1,0,2,754.6826389
2,Chocolate,0.38,42.44,0,7,0,2,355.4895833
2,Black,0.22,14.48,0,7,1,2,327.6125
1,White,0.92,24.55,13,9,0,2,2583.495833
2,Brown,0.61,42.92,13,9,0,1,28.72291667
0,Brown,0.29,21.07,0,1,1,1,145
1,Black,0.71,17.53,0,1,0,2,99.73055556
0,Brown,0.48,27.4,0,1,1,1,93.56666667
0,Tan,0.61,9.43,13,9,1,2,1823.475694
1,rare,0.71,31.59,13,9,0,1,6234.568056
2,rare,0.98,29.95,13,9,1,1,71.64027778
1,Black,0.12,48.05,0,1,0,1,143.8298611
1,Brown,0.58,18.56,0,7,0,2,2506.8125
1,Fawn,0.25,14.03,0,1,0,2,210.6354167
1,rare,0.55,30.13,0,1,0,1,102
1,Brown,0.97,45.5,0,1,0,1,430.6340278
1,Tan,0.89,14.91,0,7,0,2,1848.753472
0,Blue,0.4,22.44,0,1,1,1,413.7270833
1,Tan,0.24,8.08,0,1,0,2,755.5868056
1,Black,0.43,12.51,0,1,0,2,1853.542361
1,Black,0.48,27.31,7,1,0,2,137.7194444
1,Brown,0.79,30.82,0,7,0,1,874.7784722
1,Cream,0.5,45.59,9,2,0,1,384.4013889
1,Brown,0.03,43.94,7,1,0,2,108.5645833
1,White,0.85,26.55,13,9,0,2,2408.564583
1,Orange,0.82,34.33,16,9,0,1,1486.563889
2,Buff,0.55,21.46,0,1,1,2,4774.684028
2,Blue,0.88,41.11,13,9,1,1,27
1,Black,0.72,16.11,0,7,0,1,2214.560417
0,Black,0.69,19.41,0,1,1,2,216.6493056
2,Black,0.7,6.65,13,9,1,2,98.56527778
1,Orange,0.62,34.67,13,9,0,1,125
2,Black,0.75,31.1,16,9,0,1,153.6673611
2,Blue,0.45,10.02,0,7,1,2,157.6847222
0,Black,0.97,37.39,0,1,1,2,491.61875
1,White,0.5,6.18,0,7,0,2,570.7298611
0,Tan,0.77,25.26,0,7,1,2,387.55
1,Chocolate,0.15,45.47,0,7,0,2,2104.5625
1,Tricolor,0.6,9.79,18,4,0,2,4129.665278
2,Black,0.28,24.95,16,9,0,1,123.5951389
0,Brown,0.08,35.33,7,1,1,2,277.5319444
1,Chocolate,0.76,36.32,0,7,0,2,3098
0,Brown,0.97,30.2,0,1,1,1,350.7958333
0,Buff,0.1,21.65,0,1,1,2,2222.80625
0,Torbie,0.2,18.59,13,9,1,1,406.5777778
1,White,0.22,5.99,0,1,0,2,174.7152778
0,Brown,0.62,35.17,0,7,1,2,112.8104167
1,Red,0.36,13.82,0,1,0,2,769.5083333
0,Brown,0.89,29.4,7,1,1,1,80.37083333
0,Black,0.4,22.26,0,1,1,2,117.5145833
1,Chocolate,0.05,24.21,13,9,0,2,763.6069444
2,White,0.22,27.82,13,9,0,2,185.6583333
1,Yellow,0.66,13.44,0,7,0,2,1550.483333
1,Black,0.23,33.11,0,1,0,1,1580.785417
0,Brown,0.08,19.23,0,1,1,2,352.5541667
1,Orange,0.55,31.22,0,1,0,1,155.6270833
0,White,0.49,10.03,0,1,1,2,812.7555556
0,Tan,0.66,18.57,0,1,1,2,397.7847222
0,Black,0.5,49.79,0,7,1,2,488.7604167
1,Brown,0.81,22.85,0,1,0,2,437.5576389
1,White,0.45,33.02,13,9,0,1,768.6194444
2,Tortie,0.87,45.32,13,9,1,1,41.53819444
1,Orange,0.56,30.82,0,7,0,1,754.7243056
0,Calico,0.11,9.72,13,9,1,1,462.5166667
0,White,0.55,8.71,13,9,1,2,2585
1,Red,0.98,8.33,13,9,0,2,755.7201389
2,Tortie,0.42,41.21,17,9,1,1,390.4770833
2,Yellow,0.17,30.28,13,9,1,2,1130
1,Brown,0.36,7.63,13,9,0,1,90.57708333
0,White,0.96,38.47,0,1,1,2,499.7083333
0,Brown,0.73,31.13,16,9,1,1,206.7472222
0,Brown,0.83,31.8,0,1,1,1,97.7125
0,Blue,0.1,31.24,13,9,1,1,161.51875
2,Brown,0.46,32.58,13,9,0,1,40.75694444
1,Brown,0.11,13.93,0,1,0,1,208.7138889
1,Tricolor,0.86,48.09,0,7,0,2,1287.802778
2,Gray,0.07,37.79,17,9,0,1,389.7701389
1,Blue,0.1,20.07,0,7,0,2,970.5222222
0,Brown,0.19,12.59,0,1,1,2,391.8229167
1,Black,0.25,37.56,0,1,0,2,1869.5
0,Brown,0.05,39.6,13,9,1,2,4652.425
0,Brown,0.37,37.77,0,1,1,1,92.74166667
2,Brown,0.16,34.92,0,7,0,2,483.7916667
1,Black,0.74,22.82,0,1,0,1,137.7131944
1,White,0.45,39.62,0,1,0,2,392.6847222
2,Black,0.24,23.64,0,7,0,2,1530.522917
1,Black,0.63,23.02,0,1,0,2,3761.676389
0,Calico,0.04,42.1,0,1,1,1,760.6791667
2,Chocolate,0.91,47.56,0,7,1,2,769.5201389
0,Tricolor,0.94,19.2,0,1,1,2,85.73194444
1,Gray,0.37,26.55,0,1,0,1,86.71666667
0,Tortie,0.82,26.8,0,1,1,1,99.77222222
0,Black,0.28,23.85,0,1,1,2,1122.723611
1,Brown,0.07,19.21,0,7,0,1,629.6020833
1,Brown,0.32,21.78,0,1,0,1,392.7548611
1,rare,0.21,20.03,13,9,0,1,393.4375
1,Black,0.44,41.78,0,1,0,2,4529.552083
1,Cream,0.61,13.92,0,1,0,1,117.8131944
1,Brown,0.32,44.58,0,1,0,2,755.6159722
1,Black,0.33,21.27,13,9,0,2,1122
1,Black,0.32,28.61,13,9,0,2,388.6979167
2,White,0.17,25.9,13,9,1,1,51.73541667
2,Brown,1,5.14,13,9,0,2,2242.740972
2,Brown,0.42,20.14,7,1,1,2,1148.653472
0,Black,0.38,6.58,0,1,1,2,110.7659722
2,Black,0.88,22.25,17,9,1,1,389.7319444
2,Blue,0.15,49.21,16,9,1,1,265.375
2,Black,0.09,7.75,13,9,0,1,86.52013889
0,Black,0.78,49.13,0,1,1,2,97.93333333
0,Blue,0.81,15.05,0,1,1,2,783.6777778
1,Orange,0.82,49.83,0,1,0,1,120.5215278
2,Black,0.01,31.16,13,9,0,2,752.5326389
1,Brown,0.35,9.48,0,7,0,2,819.6368056
1,Brown,0.82,37.18,0,1,0,2,791.7729167
1,Brown,0.83,13.37,0,1,0,2,395.7680556
2,White,0.55,49.39,13,9,1,2,83.68263889
1,Black,0.34,48.79,0,7,0,2,1496.467361
1,Brown,0.71,10.83,15,4,0,1,113.4291667
0,Tan,0.29,14.89,0,1,1,2,389.7631944
0,Fawn,0.79,26.13,0,7,1,2,1688.775694
1,Tan,0.66,14.14,0,7,0,2,520
0,Orange,0.89,26.82,0,1,1,1,1865.440972
1,Black,0.08,49.96,0,1,0,1,176.5118056
1,White,0.9,47.79,18,4,0,2,4794.364583
0,White,0.91,27.57,0,1,1,2,800.6763889
0,Brown,0.31,12.43,0,1,1,2,390.7263889
0,Black,0.74,48.34,0,1,1,2,463.5111111
0,Sable,0.64,49.54,0,7,1,2,6229.591667
0,Tricolor,0.08,22.29,0,1,1,2,208.6375
0,White,0.54,7.47,0,1,1,2,815.5027778
2,Brown,0.19,7.72,13,9,0,1,751.5777778
0,Tricolor,0.67,49.56,0,7,1,2,2868.624306
2,Black,0.97,23.79,13,9,0,1,388
0,Black,0.85,46.33,0,1,1,1,97.77013889
1,Black,0.02,27.03,0,1,0,2,283.8090278
0,Calico,0.41,41.12,7,1,1,1,136.5263889
2,Chocolate,0.56,38.79,13,9,0,2,69.70069444
2,Black,0.24,14.94,13,9,0,1,755.5611111
0,Tortie,0.98,27.36,0,1,1,1,394.7534722
1,Blue,0.52,48.44,7,1,0,1,2657.535417
0,Calico,0.93,41.14,0,1,1,1,116.7159722
0,Red,0.38,42.81,7,1,1,2,124.4208333
1,Black,0.03,20.64,7,1,0,2,234.7326389
1,Tan,0.26,28.56,0,1,0,2,1488.480556
2,Brown,0.54,23.68,13,9,1,1,46.59583333
0,Black,0.92,44.13,0,1,1,2,97.72430556
2,Black,0.52,12.91,0,7,1,2,267.4833333
1,Red,0.8,12.43,0,1,0,2,751.6159722
1,Brown,0.62,48.88,0,1,0,1,105.7243056
1,Black,0.64,33.8,7,1,0,2,3685.586806
0,Black,0.45,11.87,13,9,1,1,4419
0,Tan,0.79,13.61,13,9,1,2,1118
0,Red,0.3,25.39,0,1,1,2,807.7333333
2,Tricolor,0.09,19.24,14,5,0,2,386.7416667
2,Brown,0.5,42.78,0,7,0,2,768.8090278
1,rare,0.7,15.76,0,1,0,2,1494.798611
1,White,0.01,13.1,0,7,0,1,2620.663194
1,White,0.11,30.65,0,7,0,2,3435.560417
1,Blue,0.44,32.86,7,1,0,1,130.4173611
2,Calico,0.94,6.47,13,9,1,1,116.5673611
1,rare,0.1,25.16,7,1,0,1,102.7395833
1,Fawn,0.18,5.24,0,1,0,2,2699.745139
1,Black,0.27,41.03,7,1,0,2,73.7375
1,Brown,0.52,40.78,0,7,0,1,365.6479167
1,Orange,0.24,46.42,7,1,0,1,95.70902778
0,Brown,0.95,37.11,7,1,1,2,243.3395833
1,Black,0.18,5.79,0,1,0,1,97.77569444
0,Yellow,0.74,8.68,0,7,1,2,1665.617361
0,Black,0.64,14.79,0,1,1,2,207.8006944
0,Blue,0.89,48.12,13,9,1,2,3757
1,Tan,0.59,22.22,13,9,0,2,3672.74375
2,Black,0.97,15.58,13,9,0,1,28.67916667
1,Tricolor,0.13,41.23,0,1,0,2,390.7666667
1,Brown,0.06,12.93,0,1,0,2,641.6701389
1,Cream,0.32,41.01,0,0,0,2,3769
1,Black,0.12,43.87,0,7,0,2,4770.559722
2,Tortie,0.98,20.66,13,9,1,1,53.64861111
2,Blue,0.39,11.7,0,7,1,2,752.8034722
0,Orange,0.81,29.89,7,1,1,1,98.59652778
1,Brown,0.01,44.96,0,1,0,1,84
2,Brown,0.65,16.91,0,7,0,2,1491.471528
0,Torbie,0.95,15.63,7,1,1,1,103.5416667
1,White,0.94,14.55,0,7,0,2,717.5347222
2,Black,0.32,43.93,16,9,1,1,386.375
2,Black,0.07,26.35,13,9,1,2,781.575
1,Black,0.78,49.82,0,1,0,1,645.55625
1,Black,0.91,17.45,0,1,0,1,96.77361111
1,Brown,0.21,25.14,16,9,0,1,386.375
1,Blue,0.05,48.71,0,1,0,1,240.7263889
0,White,0.21,5.9,0,1,1,2,99.79027778
0,Black,0.11,7.45,0,1,1,1,103.5527778
1,White,0.75,14.61,0,1,0,2,773.7097222
1,White,0.48,8.64,0,1,0,2,831.6166667
0,Brown,0.68,19.73,0,1,1,2,764.7340278
0,Black,0.74,15.77,0,1,1,2,204.7569444
1,Black,0.54,26.85,0,1,0,2,223.5493056
2,Blue,0.29,24.26,13,9,1,2,772
1,Tricolor,0.02,18.19,7,1,0,2,79.79652778
1,Brown,0.74,23.74,0,1,0,2,754.5354167
0,Tan,0.55,37.47,0,1,1,2,414.6638889
2,White,0.58,34.7,13,9,1,1,42.79861111
1,Red,0.71,42.16,12,1,0,2,387.6708333
0,Blue,0.39,28.42,0,1,1,2,207.7743056
1,Black,0.49,35.39,0,1,0,1,3701.6375
2,Brown,0.11,46.44,13,9,1,2,264.6506944
2,Black,0.12,47.03,13,9,1,1,44.57222222
2,Blue,0.19,5.46,17,9,0,1,756.4638889
2,Brown,0.02,26.26,13,9,1,2,207.5194444
1,Blue,0.94,5.45,0,1,0,1,82.81875
1,White,0.54,27.16,18,4,0,2,1592.528472
0,Calico,0.62,20.05,7,1,1,1,84.40625
0,Brown,0.52,30.43,0,1,1,1,392.4319444
2,Blue,0.81,10.08,0,7,0,2,264.7243056
1,Tan,0.94,14.45,13,9,0,2,389.5486111
1,Red,0.29,9.57,0,7,0,2,5858.741667
0,Brown,0.11,42.29,0,1,1,1,1423.601389
1,Orange,0.4,47.92,16,9,0,1,2039.375
0,Black,0.31,35.27,0,7,1,2,792.5055556
0,Brown,0.58,5.68,13,9,1,1,396.5666667
1,White,0.97,28.73,0,1,0,2,1147.693056
1,Brown,0.84,14.69,0,7,0,2,1833.729861
2,Orange,0.77,37.15,13,9,1,1,42.68958333
1,Tan,0.31,9.58,0,1,0,2,397.5375
1,Black,0.03,7.62,0,7,0,1,389.6958333
0,White,0.4,23.03,13,9,1,2,757
1,Black,0.16,8.5,0,1,0,2,359.7791667
1,Black,0.45,32.76,0,1,0,2,434.7555556
1,Black,0.02,22.9,0,7,0,2,4637.508333
1,Black,0.68,12.13,16,9,0,1,394.7902778
0,Black,0.29,43.66,0,1,1,1,149.7222222
2,Black,0.7,9.74,13,9,1,2,328
1,Blue,0.27,20.45,0,7,0,2,1983.563194
1,White,0.99,39.4,13,9,0,2,2377.473611
1,Black,0.24,25.46,0,1,0,2,1488.753472
0,Black,0.73,41.9,0,1,1,2,460.6965278
1,Red,0.74,29.6,0,1,0,2,757.7625
2,Brown,0.15,7.91,0,7,0,2,338.7
0,Blue,0.04,16.2,13,9,1,1,239.5840278
2,Black,0.83,44.16,13,9,0,1,64
2,White,0.45,7.67,0,3,0,0,411.45625
0,Tan,0.89,30.83,0,1,1,2,1485.711111
0,Black,0.35,42.7,7,1,1,1,116.7138889
0,Black,0.98,7.56,0,1,1,2,116.7298611
0,Black,0.05,45.14,0,7,1,2,624.73125
1,Black,0.6,26.75,7,1,0,1,150.7916667
1,White,0.8,35.03,0,1,0,2,757.7604167
0,Chocolate,0.87,26.95,0,1,1,2,147.7131944
0,White,0.48,48.06,7,1,1,1,104.8513889
0,Brown,0.29,44.58,0,1,1,2,400.8020833
1,White,0.43,37.19,0,7,0,2,448.7333333
1,Black,0.78,30.88,13,9,0,1,5537.547222
0,Tan,0.87,36.8,0,1,1,2,393.5993056
1,Black,0.64,17.77,0,1,0,1,1743.680556
0,Brown,0.07,12,13,9,1,1,760.5423611
1,Orange,0.99,31.56,0,1,0,1,86.72152778
0,Black,0.86,20.83,0,7,1,2,581.7256944
1,Brown,0.87,44.66,0,1,0,1,114.4923611
0,Brown,0.27,44.9,0,1,1,1,86.72986111
0,Brown,0.42,12.88,0,1,1,2,394.7215278
0,Brown,0.97,14.05,0,1,1,2,455.8701389
1,Blue,0.79,46.79,0,1,0,2,427.6819444
0,Sable,0.72,42.68,0,1,1,2,2214.734722
0,Brown,0.41,44.62,0,1,1,2,174.7236111
2,Tortie,0.44,15.57,16,9,1,1,388.375
2,Brown,0.63,39.33,8,2,1,1,68.56944444
1,Black,0.53,29.61,0,1,0,1,755.775
2,Black,0.82,37.63,0,7,0,2,1119.590278
0,White,0.37,27.48,0,1,1,2,3697.802778
2,Black,0.45,28.52,2,2,0,1,52.44722222
1,Brown,0.54,7.61,0,7,0,2,1003.733333
2,Black,0.55,30.8,13,9,1,2,25.61111111
1,Red,1,10.52,0,7,0,2,2942.625
2,White,0.15,44.64,17,9,0,1,387.7694444
1,Yellow,0.14,35.68,13,9,0,2,397.65
2,Brown,0.63,33.07,0,7,1,2,752.7201389
1,Black,0.85,29.92,0,7,0,2,752.4881944
1,Black,0.61,21.51,0,1,0,2,1941.549306
1,Black,0.28,41.24,0,7,0,2,5683.695139
2,Blue,0.05,48.54,0,7,0,2,570.7493056
1,Orange,0.6,26.7,0,1,0,1,268.6708333
0,Brown,0.17,47.7,16,9,1,1,389.7993056
0,Black,0.52,48.84,0,7,1,1,3678.565278
1,Black,0.19,20.95,0,7,0,2,1484.708333
0,Brown,0.97,18.33,0,7,1,2,753.8076389
0,Black,1,48.65,7,1,1,2,3882.428472
2,Black,0.67,16.53,0,1,1,1,85.76944444
0,Tan,0.57,31.55,0,7,1,2,756.7180556
0,Brown,0.24,10,0,1,1,1,417.5041667
2,Brown,0.95,45.6,9,2,0,1,72.69236111
2,Brown,0.69,21.95,18,4,1,4,79.69861111
1,Tricolor,0,9.93,0,7,0,2,2578.788889
2,Brown,0.07,24.05,13,9,1,2,177.5284722
0,Tortie,0.49,29.91,0,1,1,1,92.68333333
2,Brown,0.69,13.57,13,9,1,2,754.4881944
0,Gray,0.15,23.99,13,9,1,1,4410.657639
2,Black,0.31,32.71,13,9,1,2,51.71180556
1,Cream,0.03,20.86,0,7,0,2,1481.747917
0,Blue,0.17,8.34,0,1,1,1,117.7625
2,Black,0.55,36.46,0,1,0,4,216.6576389
2,White,0.6,17.67,13,9,1,2,98.625
0,Black,0.58,21.99,7,1,1,1,116.4555556
1,White,0.67,8,0,7,0,2,1118.738194
1,Tan,0.42,7.16,13,9,0,2,391
1,Black,0.14,20.92,0,1,0,1,104.7236111
1,Chocolate,0.48,47.38,13,9,0,2,3835
1,Black,0.06,14.7,0,7,0,2,179.7798611
1,Tan,0.86,26.55,0,1,0,2,110.7951389
0,Black,0.91,40.98,0,7,1,2,1847.80625
1,Black,0.08,19.46,0,1,0,1,329.8805556
0,Brown,0.9,16.71,0,7,1,2,761.5902778
1,Yellow,0.38,14.45,0,7,0,2,2577.801389
